Order ID,Order Date,Country,City,Branch,Lat,Lng,Customer First Name,Customer Last Name,Email,Phone Number,Category,Sub Category,Item,SalesPerson ID,Quantity,Unit Price,Discount,Status,total unit sold
123,2023-01-02,United Arab Emirates,abu dhabi,ad02,24.4764,54.3705,Fuad,Alhabash,FUAD.ALHABASH@MAIL.COM,5759700937,Fitness Tracker,Fitbit Versa,Fitbit Versa 3,Q628,2,229.0,18.32,True,458.0
124,2023-01-02,USA,washington,wh01,38.9072,-77.0369,Jury,Khalid,Jury.khalid@mail.com,5220492250,Digital Camera,Sony Cyber-shot,Sony Cyber-shot RX100 VII,W206,1,1199.0,23.98,True,1199.0
125,2023-01-02,Egypt,asyut,at01,27.1809,31.1837,Iilyas,Alshaykh,iilyas.alshaykh@mail.com,5158446954,Laptop,ASUS ROG,ASUS ROG Strix Scar 17,G267,1,1999.0,19.99,False,1999.0
126,2023-01-02,Saudi Arabia,jeddah,jd02,21.4858,39.1925,Khadijah,Alaishhab,Khadijah.alaishhab@mail.com,5075030686,Laptop,Acer Swift,Acer Swift 3,Y590,2,699.0,139.8,True,1398.0
127,2023-01-02,Syria,homs,hs01,34.7326,36.7136,Muwmin,Hanna,Muwmin.hanna@mail.com,5261604536,Fitness Tracker,Amazfit GTR,Amazfit GTR 3,X358,1,169.0,1.69,True,169.0
128,2023-01-02,Egypt,cairo,cr03,30.0444,31.2357,Rana,Almunzilijiu,RANA.ALMUNZILIJIU@MAIL.COM,5329657133,Gaming Console,Nintendo Switch,Nintendo Switch Pro,H899,1,399.0,27.93,False,399.0
129,2023-01-02,USA,washington,wh01,38.9072,-77.0369,Rana,Salih,Rana.salih@mail.com,5842463651,Smartwatch,Garmin Fenix,Garmin Fenix 7,K406,1,699.0,34.95,False,699.0
130,2023-01-02,United Arab Emirates,abu dhabi,ad02,24.4764,54.3705,Ikhlas,Alshueranii,ikhlas.alshueranii@mail.com,5770368815,Smartwatch,Garmin Forerunner,Garmin Forerunner 55,Z826,1,199.0,13.93,True,199.0
131,2023-01-02,Saudi Arabia,jeddah,jd01,21.5433,39.1728,Iad,Dulul,IAD.DULUL@MAIL.COM,5984059718,Gaming Console,Microsoft Xbox,Xbox 360,C793,1,149.0,10.43,False,149.0
132,2023-01-02,Saudi Arabia,jeddah,jd01,21.5433,39.1728,Juri,Altarah,Juri.altarah@mail.com,5785874081,Smartphone,OnePlus,OnePlus 9 Pro,F655,1,899.0,17.98,True,899.0
133,2023-01-02,Syria,damascus,ds02,33.5146,36.3084,Rami,Hujah,RAMI.HUJAH@MAIL.COM,5123907566,Smartwatch,Garmin Venu,Garmin Venu 2S,E437,1,349.0,34.9,False,349.0
134,2023-01-02,United Arab Emirates,abu dhabi,ad01,24.4539,54.3773,Iin,Almala,IIN.ALMALA@MAIL.COM,5030911321,Smart Speaker,Amazon Echo,Echo Show 8,W221,1,129.0,9.03,True,129.0
135,2023-01-02,Saudi Arabia,riyadh,rd01,24.7136,46.6753,Abd alrazzaq,Nuna,abd alrazzaq.nuna@mail.com,5591419869,Tablet,Amazon Fire,Amazon Fire 7,F792,1,49.0,0.49,True,49.0
136,2023-01-02,USA,las vegas,lv01,36.1699,-115.1398,Mazin,Nieamah,Mazin.nieamah@mail.com,5053406676,Laptop,Apple MacBook,"MacBook Pro 16""",Y368,9,2399.0,863.64,True,21591.0
137,2023-01-02,USA,las vegas,lv01,36.1699,-115.1398,Muhamad,Zynu,Muhamad.zynu@mail.com,5211191365,Tablet,Samsung Galaxy Tab,Galaxy Tab A8,T351,1,199.0,19.9,False,199.0
138,2023-01-02,USA,las vegas,lv01,36.1699,-115.1398,Ayham,Aleid,ayham.aleid@mail.com,5574534696,Laptop,Acer Swift,Acer Swift 3,H320,1,699.0,6.99,False,699.0
139,2023-01-02,Saudi Arabia,riyadh,rd01,24.7136,46.6753,Rasha,Jumea,Rasha.jumea@mail.com,5551550003,Headphones,Jabra Elite,Jabra Elite 85t,D873,1,229.0,0.0,True,229.0
140,2023-01-02,Syria,damascus,ds01,33.5138,36.2765,Lwy,Alealbi,Lwy.alealbi@mail.com,5736371481,Smartwatch,Apple Watch,Apple Watch SE,X915,1,279.0,27.9,False,279.0
141,2023-01-02,Syria,damascus,ds01,33.5138,36.2765,Ranya,Eitaya,RANYA.EITAYA@MAIL.COM,5785251613,Gaming Console,Sony PlayStation,PlayStation 5,X847,1,499.0,19.96,True,499.0
142,2023-01-02,Saudi Arabia,jeddah,jd02,21.4858,39.1925,Fadi,Yuzbik,Fadi.yuzbik@mail.com,5569838120,Laptop,Lenovo Legion,Lenovo Legion 5,C068,1,1099.0,109.9,True,1099.0
143,2023-01-02,USA,las vegas,lv01,36.1699,-115.1398,Muhamad,Eijrush,Muhamad.eijrush@mail.com,5538797711,Laptop,Lenovo Legion,Lenovo Legion 7i,L700,3,1499.0,269.82,False,4497.0
144,2023-01-02,Saudi Arabia,riyadh,rd01,24.7136,46.6753,Duhana,Shannar,DUHANA.SHANNAR@MAIL.COM,5209018175,Headphones,Jabra Elite,Jabra Elite 75t,K406,1,179.0,12.53,True,179.0
145,2023-01-02,Syria,damascus,ds02,33.5146,36.3084,Ayham,Allaadhiqanii,ayham.allaadhiqanii@mail.com,5257129356,VR Headset,Oculus Quest,Oculus Quest 3,S988,1,599.0,23.96,True,599.0
146,2023-01-02,France,paris,ps02,48.8566,2.3522,Muhamad,Allaadhiqanii,Muhamad.allaadhiqanii@mail.com,5762564397,Gaming Console,Sony PlayStation,PlayStation 3,X906,1,199.0,9.95,True,199.0
147,2023-01-02,United Arab Emirates,abu dhabi,ad02,24.4764,54.3705,Fatnh,Musaa,Fatnh.musaa@mail.com,5059878157,Digital Camera,Nikon Z Series,Nikon Z7 II,V007,2,2299.0,137.94,True,4598.0
148,2023-01-02,Egypt,asyut,at01,27.1809,31.1837,Mahir,Alkhayrat,mahir.alkhayrat@mail.com,5336199602,Tablet,Apple iPad,"iPad Pro 12.9""",F064,1,999.0,59.94,False,999.0
149,2023-01-02,Saudi Arabia,jeddah,jd01,21.5433,39.1728,Muhamad,Alqadi,MUHAMAD.ALQADI@MAIL.COM,5775991296,Gaming Console,Retro Console,Super NES Classic,C068,1,99.0,3.96,True,99.0
150,2023-01-02,United Arab Emirates,abu dhabi,ad01,24.4539,54.3773,Susin,Drwysh,Susin.drwysh@mail.com,5304639497,Smart Speaker,Harman Kardon,Harman Kardon Allure,R823,1,249.0,17.43,True,249.0
151,2023-01-02,Egypt,asyut,at01,27.1809,31.1837,Husayn,Watar,HUSAYN.WATAR@MAIL.COM,5216576563,Fitness Tracker,Garmin Approach,Garmin Approach S62,Y449,1,499.0,9.98,True,499.0
152,2023-01-02,United Arab Emirates,abu dhabi,ad02,24.4764,54.3705,Abd alruhmin,Ramzi,abd alruhmin.ramzi@mail.com,5982219969,Digital Camera,Fujifilm X Series,Fujifilm X100V,S243,11,1399.0,769.45,True,15389.0
153,2023-01-02,Saudi Arabia,riyadh,rd03,24.7743,46.7386,Muhamad,Eisaa,MUHAMAD.EISAA@MAIL.COM,5264675064,VR Headset,Sony PlayStation,PlayStation VR,S855,2,299.0,35.88,True,598.0
154,2023-01-02,France,paris,ps01,48.8566,2.3522,Rami,Musaa,RAMI.MUSAA@MAIL.COM,5890894604,Smartwatch,Apple Watch,Apple Watch Series 7,C780,2,399.0,7.98,True,798.0
155,2023-01-02,Saudi Arabia,aseer,as01,18.2311,42.5004,Ali,Naeim,Ali.naeim@mail.com,5119146147,VR Headset,Oculus Quest,Oculus Quest 2 (64GB),L571,1,299.0,11.96,True,299.0
156,2023-01-02,Syria,homs,hs01,34.7326,36.7136,Dijwar,Watar,dijwar.watar@mail.com,5990362926,Smart Speaker,Harman Kardon,Harman Kardon Citation,W243,1,199.0,19.9,True,199.0
157,2023-01-02,Saudi Arabia,riyadh,rd02,24.7743,46.7386,Iin,Alshalaq,IIN.ALSHALAQ@MAIL.COM,5285422499,Laptop,Dell XPS,XPS 13,R814,1,1299.0,129.9,True,1299.0
158,2023-01-02,Egypt,asyut,at01,27.1809,31.1837,Diana,Sahalul,Diana.sahalul@mail.com,5219839024,Tablet,Apple iPad Pro,"iPad Pro 11"" (5th Gen)",H868,1,899.0,89.9,True,899.0
159,2023-01-02,Saudi Arabia,riyadh,rd01,24.7136,46.6753,Sami,Salim,Sami.salim@mail.com,5422613756,Smartphone,OnePlus,OnePlus Nord 2,C793,1,399.0,3.99,True,399.0
160,2023-01-02,Saudi Arabia,jeddah,jd02,21.4858,39.1925,Lina,Abunfis,lina.abunfis@mail.com,5502489607,Smart Speaker,JBL Link,JBL Link 20,V535,4,99.0,39.6,True,396.0
161,2023-01-02,USA,new york,ny01,40.7128,-74.006,Lama,Bitahish,Lama.bitahish@mail.com,5917538672,Gaming Console,Microsoft Xbox,Xbox Series S,J345,1,299.0,26.91,True,299.0
162,2023-01-02,Saudi Arabia,jeddah,jd01,21.5433,39.1728,Basil,Mabrukh,BASIL.MABRUKH@MAIL.COM,5843588198,Fitness Tracker,Fitbit Versa,Fitbit Versa 2,N658,3,179.0,10.74,False,537.0
163,2023-01-02,USA,las vegas,lv01,36.1699,-115.1398,Bushraa,Dib,Bushraa.dib@mail.com,5959063887,Smartphone,Apple iPhone,iPhone 13 Pro Max,H466,1,1299.0,90.93,False,1299.0
164,2023-01-02,USA,new york,ny02,40.7312,-73.9998,Ahmad,Iibrahim,ahmad.iibrahim@mail.com,5618014531,Tablet,Samsung Galaxy Tab,Galaxy Tab A7,E166,1,179.0,17.9,True,179.0
165,2023-01-02,Syria,homs,hs01,34.7326,36.7136,Ahmad,Alhasan,ahmad.alhasan@mail.com,5875324375,Digital Camera,Canon EOS,Canon EOS M50 Mark II,Y493,1,649.0,51.92,True,649.0
166,2023-01-02,USA,las vegas,lv01,36.1699,-115.1398,Hamzaa,Abuhamd,Hamzaa.abuhamd@mail.com,5360085198,Smartwatch,Samsung Galaxy,Galaxy Watch Active 2,P617,2,249.0,0.0,True,498.0
167,2023-01-02,USA,new york,ny03,40.7498,-73.9814,Abdalhadi,Marzuq,abdalhadi.marzuq@mail.com,5589135673,Digital Camera,Nikon Z Series,Nikon Z7 II,R814,1,2299.0,91.96,True,2299.0
168,2023-01-02,United Arab Emirates,dubai,db02,25.2048,55.2708,Iin,Alghazi,iin.alghazi@mail.com,5149705414,Digital Camera,Nikon Coolpix,Nikon Coolpix B500,F340,1,249.0,19.92,True,249.0
169,2023-01-02,Saudi Arabia,aseer,as01,18.2311,42.5004,Rim,Damrani,Rim.damrani@mail.com,5418415557,Tablet,Lenovo Tab,Lenovo Tab P11 Plus,T371,4,299.0,119.6,True,1196.0
170,2023-01-02,Syria,damascus,ds01,33.5138,36.2765,Rana,Alshaykh,rana.alshaykh@mail.com,5395373107,Smartphone,Samsung Galaxy,Galaxy M32,R159,2,249.0,4.98,True,498.0
171,2023-01-02,Syria,aleppo,al01,36.2021,37.1343,Thamir,Eisaa,thamir.eisaa@mail.com,5479060317,Gaming Console,Sony PlayStation,PlayStation 4 Pro,Y998,1,399.0,39.9,True,399.0
172,2023-01-02,United Arab Emirates,abu dhabi,ad02,24.4764,54.3705,Diea,Mahfud,DIEA.MAHFUD@MAIL.COM,5058683568,Smart Speaker,Sonos One,Sonos Move,R426,1,399.0,7.98,True,399.0
173,2023-01-02,Saudi Arabia,jeddah,jd03,21.4858,39.1925,Ayham,Earmush,Ayham.earmush@mail.com,5063509178,Smart Speaker,Harman Kardon,Harman Kardon Citation,Z125,3,199.0,35.82,True,597.0
174,2023-01-02,Saudi Arabia,riyadh,rd01,24.7136,46.6753,Abdalrahmin,Alqadi,ABDALRAHMIN.ALQADI@MAIL.COM,5751032500,Smart Speaker,Harman Kardon,Harman Kardon Citation,W206,1,199.0,9.95,True,199.0
175,2023-01-02,USA,new york,ny03,40.7498,-73.9814,Hanan,Altibae,HANAN.ALTIBAE@MAIL.COM,5749555422,Smartwatch,Samsung Gear,Samsung Gear S4,R361,1,349.0,20.94,True,349.0
176,2023-01-02,Syria,homs,hs01,34.7326,36.7136,Omar,Euthman,Omar.euthman@mail.com,5180899967,Laptop,ASUS ROG,ASUS ROG Zephyrus G14,Y270,12,1299.0,623.52,True,15588.0
177,2023-01-02,USA,las vegas,lv01,36.1699,-115.1398,Muhamad,Abu,muhamad.abu@mail.com,5426925266,Headphones,Anker Soundcore,Anker Soundcore Life Q35,X915,3,129.0,7.74,True,387.0
178,2023-01-02,Syria,damascus,ds02,33.5146,36.3084,Ahmad,Aldiyk,Ahmad.aldiyk@mail.com,5090020180,Digital Camera,Sony Cyber-shot,Sony Cyber-shot RX100 VII,H320,1,1199.0,59.95,True,1199.0
179,2023-01-02,Saudi Arabia,riyadh,rd01,24.7136,46.6753,Salih,Aleabdyn zaetar,salih.aleabdyn zaetar@mail.com,5736313790,Smartphone,Xiaomi Mi,Xiaomi Mi 12,F655,1,799.0,23.97,False,799.0
180,2023-01-02,Saudi Arabia,aseer,as01,18.2311,42.5004,Ruba,Salah aldiyn,RUBA.SALAH ALDIYN@MAIL.COM,5384360946,Fitness Tracker,Garmin Vivosmart,Garmin Vivosmart HR,V339,1,79.0,1.58,True,79.0
181,2023-01-03,Saudi Arabia,riyadh,rd01,24.7136,46.6753,Abd alsamad,Abu,abd alsamad.abu@mail.com,5660497579,Smart Speaker,Harman Kardon,Harman Kardon Allure,L028,1,249.0,24.9,True,249.0
182,2023-01-03,USA,new york,ny02,40.7312,-73.9998,Abd alruhmin,Khalid,Abd Alruhmin.khalid@mail.com,5922345561,VR Headset,Oculus Quest,Oculus Quest 3,U806,1,599.0,17.97,True,599.0
183,2023-01-03,Saudi Arabia,aseer,as01,18.2311,42.5004,Lina,Rafaea,lina.rafaea@mail.com,5242258770,Headphones,Bose QuietComfort,QC45,X710,2,349.0,20.94,True,698.0
184,2023-01-03,Saudi Arabia,jeddah,jd02,21.4858,39.1925,Muhamad,Alqasir,MUHAMAD.ALQASIR@MAIL.COM,5466818561,Smart Speaker,Google Nest Hub,Google Nest Hub Max,Q115,1,229.0,20.61,True,229.0
185,2023-01-03,Syria,damascus,ds02,33.5146,36.3084,Ahmad,Eaziza,Ahmad.eaziza@mail.com,5200475754,Headphones,JBL Live,JBL Live 650BTNC,Y720,10,149.0,149.0,False,1490.0
186,2023-01-03,United Arab Emirates,abu dhabi,ad02,24.4764,54.3705,Muhamad,Alhamid,MUHAMAD.ALHAMID@MAIL.COM,5922387610,Gaming Console,Nintendo Switch,Nintendo Switch OLED,Y387,1,349.0,27.92,True,349.0
187,2023-01-03,Saudi Arabia,jeddah,jd01,21.5433,39.1728,Malik,Altuean,Malik.altuean@mail.com,5912232284,Tablet,Samsung Galaxy Tab,Galaxy Tab S7,R252,1,649.0,51.92,True,649.0
188,2023-01-03,United Arab Emirates,abu dhabi,ad01,24.4539,54.3773,Muhamad,Shbyb,muhamad.shbyb@mail.com,5487751448,Smartwatch,Samsung Gear,Samsung Gear Fit 4,D189,2,199.0,3.98,True,398.0
189,2023-01-03,Saudi Arabia,jeddah,jd01,21.5433,39.1728,Ruba,Dahbur,ruba.dahbur@mail.com,5271563945,Laptop,Dell XPS,XPS 15,I738,1,1599.0,159.9,True,1599.0
190,2023-01-03,USA,new york,ny02,40.7312,-73.9998,Rafat,Shakhashiru,Rafat.shakhashiru@mail.com,5009265115,VR Headset,HTC Vive,HTC Vive Focus 3,B377,1,799.0,39.95,True,799.0
191,2023-01-03,Egypt,cairo,cr03,30.0444,31.2357,Ali,Alqasir,Ali.alqasir@mail.com,5833782934,Tablet,Microsoft Surface,Surface Go 2,G327,1,399.0,39.9,False,399.0
192,2023-01-03,Saudi Arabia,aseer,as01,18.2311,42.5004,Eala,Basil,eala.basil@mail.com,5146965103,Fitness Tracker,Garmin Approach,Garmin Approach S62,H016,1,499.0,29.94,True,499.0
193,2023-01-03,Morocco,casablanca,cs01,33.5731,7.5898,Khadijah,Klizli,KHADIJAH.KLIZLI@MAIL.COM,5590642295,Laptop,Acer Swift,Acer Swift 5,R664,1,999.0,0.0,True,999.0
194,2023-01-03,United Arab Emirates,abu dhabi,ad02,24.4764,54.3705,Khalid,Altujjar,khalid.altujjar@mail.com,5676520309,VR Headset,HP Reverb,HP Reverb G2,K725,1,599.0,17.97,True,599.0
195,2023-01-03,United Arab Emirates,dubai,db02,25.2048,55.2708,Muhamad,Zakariaa,muhamad.zakariaa@mail.com,5709535296,Smart Speaker,JBL Link,JBL Link 500,J087,1,249.0,24.9,True,249.0
196,2023-01-03,Saudi Arabia,jeddah,jd03,21.4858,39.1925,Abd allatif,Alasfar,Abd Allatif.alasfar@mail.com,5130977385,Gaming Console,Microsoft Xbox,Xbox One X,S935,2,299.0,35.88,True,598.0
197,2023-01-03,Saudi Arabia,aseer,as01,18.2311,42.5004,Diea,Bahriin,DIEA.BAHRIIN@MAIL.COM,5760015983,Headphones,Jabra Elite,Jabra Elite 75t,V236,1,179.0,12.53,True,179.0
198,2023-01-03,Saudi Arabia,aseer,as01,18.2311,42.5004,Rafat,Hafiz,RAFAT.HAFIZ@MAIL.COM,5771314825,Laptop,Lenovo ThinkPad,ThinkPad X13,R664,2,999.0,59.94,False,1998.0
199,2023-01-03,Saudi Arabia,jeddah,jd02,21.4858,39.1925,Dania,Husu,DANIA.HUSU@MAIL.COM,5941834253,Tablet,Samsung Galaxy Tab,Galaxy Tab A7,Z227,1,179.0,17.9,True,179.0
200,2023-01-03,USA,washington,wh01,38.9072,-77.0369,Muhamad,Aldarawasha,MUHAMAD.ALDARAWASHA@MAIL.COM,5968940107,Smartphone,Google Pixel,Google Pixel 5a,J501,2,499.0,39.92,False,998.0
201,2023-01-03,United Arab Emirates,abu dhabi,ad01,24.4539,54.3773,Ahmad,Zaniqa,ahmad.zaniqa@mail.com,5359775585,Laptop,Lenovo ThinkPad,ThinkPad X13,F400,2,999.0,159.84,True,1998.0
202,2023-01-03,Syria,damascus,ds02,33.5146,36.3084,Almuthanaa,Swyd,ALMUTHANAA.SWYD@MAIL.COM,5153886560,Digital Camera,Canon EOS R Series,Canon EOS R5,R823,1,3999.0,279.93,True,3999.0
203,2023-01-03,Saudi Arabia,jeddah,jd02,21.4858,39.1925,Shilan,Alhmwi,SHILAN.ALHMWI@MAIL.COM,5225632649,Gaming Console,Nintendo Switch,Nintendo Switch Pro,E715,7,399.0,279.3,False,2793.0
204,2023-01-03,Saudi Arabia,aseer,as01,18.2311,42.5004,Muhamad,Alshear,MUHAMAD.ALSHEAR@MAIL.COM,5075526792,VR Headset,Oculus Quest,Oculus Quest 3,C905,1,599.0,35.94,True,599.0
205,2023-01-03,Syria,aleppo,al01,36.2021,37.1343,Muhamad,Muhamad,muhamad.muhamad@mail.com,5972242219,Smart Speaker,Amazon Echo Show,Amazon Echo Show 8 (2nd Gen),Z524,1,129.0,9.03,False,129.0
206,2023-01-03,Syria,homs,hs01,34.7326,36.7136,Fadi,Alasfar,FADI.ALASFAR@MAIL.COM,5356100765,Smartphone,Samsung Galaxy,Galaxy Z Fold 3,Z398,1,1799.0,125.93,True,1799.0
207,2023-01-03,USA,new york,ny01,40.7128,-74.006,Fatnh,Khalil,fatnh.khalil@mail.com,5577180579,Gaming Console,Nintendo Switch,Nintendo Switch Lite,S735,9,199.0,143.28,True,1791.0
208,2023-01-03,Saudi Arabia,jeddah,jd01,21.5433,39.1728,Rasha,Alsyqly,rasha.alsyqly@mail.com,5416570265,Smart Speaker,Google Nest,Nest Hub (2nd Gen),P598,2,99.0,3.96,True,198.0
209,2023-01-03,United Arab Emirates,fujairah,fj01,25.1286,56.3242,Muhamad,Mukiin,muhamad.mukiin@mail.com,5283743578,Headphones,Bose QuietComfort,QC45,I876,1,349.0,24.43,True,349.0
210,2023-01-03,Saudi Arabia,aseer,as01,18.2311,42.5004,Alyida,Kafa,Alyida.kafa@mail.com,5710101009,Gaming Console,Microsoft Xbox,Xbox Original,O211,1,69.0,2.76,True,69.0
211,2023-01-03,Saudi Arabia,jeddah,jd01,21.5433,39.1728,Mahir,Dulul,mahir.dulul@mail.com,5918608072,Smartphone,OnePlus,OnePlus Nord 2,W206,1,399.0,11.97,True,399.0
212,2023-01-03,Saudi Arabia,riyadh,rd03,24.7743,46.7386,Rami,Eirat,rami.eirat@mail.com,5932179020,Laptop,Dell XPS,XPS 15,I036,4,1599.0,255.84,True,6396.0
213,2023-01-03,USA,las vegas,lv01,36.1699,-115.1398,Lina,Ghrz,lina.ghrz@mail.com,5655486297,Headphones,Anker Soundcore,Anker Soundcore Life Q30,F655,1,79.0,7.11,True,79.0
214,2023-01-03,Morocco,casablanca,cs01,33.5731,7.5898,Zaydun,Almisri,zaydun.almisri@mail.com,5782918488,Digital Camera,Olympus OM-D,Olympus OM-D E-M1 Mark III,Y989,1,1999.0,119.94,True,1999.0
215,2023-01-03,Syria,damascus,ds01,33.5138,36.2765,Hamdah,Shanan,hamdah.shanan@mail.com,5311875386,Smartwatch,Garmin Forerunner,Garmin Forerunner 945,H016,1,599.0,59.9,True,599.0
216,2023-01-03,Saudi Arabia,dammam,dm01,26.3927,49.9777,Bakr,Klizli,BAKR.KLIZLI@MAIL.COM,5488551183,Gaming Console,Sony PlayStation,PlayStation 2,C308,1,99.0,6.93,True,99.0
217,2023-01-03,Syria,damascus,ds02,33.5146,36.3084,Sami,Shaeban,SAMI.SHAEBAN@MAIL.COM,5179815579,Smartwatch,Samsung Galaxy,Galaxy Watch 4,R551,1,349.0,27.92,True,349.0
218,2023-01-03,USA,new york,ny02,40.7312,-73.9998,Iman,Albarnawi,IMAN.ALBARNAWI@MAIL.COM,5984049312,Laptop,HP Pavilion,HP Pavilion 15,E274,2,799.0,127.84,True,1598.0
219,2023-01-03,Saudi Arabia,jeddah,jd01,21.5433,39.1728,Muhamad,Qisam,Muhamad.qisam@mail.com,5993024521,VR Headset,Pimax Vision,Pimax Vision 5K Super,H087,1,899.0,17.98,True,899.0
220,2023-01-03,Egypt,asyut,at01,27.1809,31.1837,Hasan,Ebdalwahd,Hasan.ebdalwahd@mail.com,5859058051,Smartphone,Apple iPhone,iPhone 13 Pro Max,E663,1,1299.0,116.91,False,1299.0
221,2023-01-03,United Arab Emirates,abu dhabi,ad01,24.4539,54.3773,Fadi,Hmshw,fadi.hmshw@mail.com,5306114165,Digital Camera,Nikon Coolpix,Nikon Coolpix P1000,A794,1,999.0,89.91,True,999.0
222,2023-01-03,Saudi Arabia,riyadh,rd02,24.7743,46.7386,Muhamad,Shiah,Muhamad.shiah@mail.com,5691017252,Fitness Tracker,Fitbit Charge,Fitbit Charge 4,Q963,1,149.0,2.98,True,149.0
223,2023-01-03,Saudi Arabia,jeddah,jd02,21.4858,39.1925,Ayman,Alsaman,AYMAN.ALSAMAN@MAIL.COM,5574679806,Laptop,Lenovo Legion,Lenovo Legion 5,L700,1,1099.0,76.93,False,1099.0
224,2023-01-03,Saudi Arabia,jeddah,jd01,21.5433,39.1728,Iin,Alealiu,IIN.ALEALIU@MAIL.COM,5882602904,Smartphone,OnePlus,OnePlus 9 Pro,Q628,1,899.0,44.95,True,899.0
225,2023-01-03,France,paris,ps01,48.8566,2.3522,Mari,Hamshu,mari.hamshu@mail.com,5506667543,VR Headset,Valve Index,Valve Index VR Kit,E484,1,999.0,69.93,False,999.0
226,2023-01-03,Syria,aleppo,al01,36.2021,37.1343,Lilas,Husu,Lilas.husu@mail.com,5221578756,Tablet,Amazon Fire HD,Amazon Fire HD 8 Plus,F693,1,129.0,3.87,False,129.0
227,2023-01-03,Syria,damascus,ds02,33.5146,36.3084,Hazim,Akrym,Hazim.akrym@mail.com,5051101287,Smartwatch,Huawei Watch,Huawei Watch GT 2e,B392,1,129.0,5.16,True,129.0
228,2023-01-03,Egypt,asyut,at01,27.1809,31.1837,Ali,Earabi,ALI.EARABI@MAIL.COM,5883588772,Gaming Console,Retro Console,Sega Genesis Mini,K492,1,79.0,3.16,True,79.0
229,2023-01-03,Egypt,asyut,at01,27.1809,31.1837,Diea,Hutayniun,Diea.hutayniun@mail.com,5839325325,Laptop,Lenovo ThinkPad,ThinkPad X1 Carbon,R551,5,1499.0,224.85,True,7495.0
230,2023-01-03,Syria,aleppo,al01,36.2021,37.1343,Eubay,Sydu,Eubay.sydu@mail.com,5216493196,Headphones,Jabra Elite,Jabra Elite 75t,R389,2,179.0,7.16,False,358.0
231,2023-01-03,Egypt,cairo,cr03,30.0444,31.2357,Muhamad,Karim,muhamad.karim@mail.com,5523086832,Fitness Tracker,Huawei Band,Huawei Band 6,R361,1,59.0,5.9,True,59.0
232,2023-01-03,Egypt,asyut,at01,27.1809,31.1837,Omar,Ahmad,OMAR.AHMAD@MAIL.COM,5862848221,Headphones,Sony WH,Sony WH-CH710N,O755,1,129.0,12.9,True,129.0
233,2023-01-03,United Arab Emirates,fujairah,fj01,25.1286,56.3242,Mujdi,Abu zamil,Mujdi.abu Zamil@mail.com,5366161681,Smart Speaker,JBL Link,JBL Link 20,K012,1,99.0,5.94,True,99.0
234,2023-01-03,Syria,homs,hs01,34.7326,36.7136,Mazin,Shaykh,MAZIN.SHAYKH@MAIL.COM,5373895907,Headphones,Anker Soundcore,Anker Soundcore Liberty Air 2 Pro,J431,1,99.0,5.94,True,99.0
235,2023-01-03,Saudi Arabia,riyadh,rd02,24.7743,46.7386,Khalil,Farahat,Khalil.farahat@mail.com,5980232392,Headphones,Sony WH,Sony WH-CH710N,J768,1,129.0,9.03,True,129.0
236,2023-01-03,United Arab Emirates,abu dhabi,ad03,24.4539,54.3773,Rim,Alhasan,rim.alhasan@mail.com,5322580988,Digital Camera,Nikon Z Series,Nikon Z7 II,E986,1,2299.0,45.98,True,2299.0
237,2023-01-03,United Arab Emirates,abu dhabi,ad02,24.4764,54.3705,Amir,Muhamad,amir.muhamad@mail.com,5020758668,Smartphone,Samsung Galaxy,Galaxy Z Fold 3,H574,1,1799.0,107.94,True,1799.0
238,2023-01-03,Egypt,cairo,cr03,30.0444,31.2357,Amani,Abu adhan,AMANI.ABU ADHAN@MAIL.COM,5544954241,Digital Camera,Panasonic Lumix,Panasonic Lumix S1H,V472,1,3499.0,69.98,False,3499.0
239,2023-01-03,Syria,damascus,ds02,33.5146,36.3084,Muhamad,Bitahish,Muhamad.bitahish@mail.com,5627988425,VR Headset,Pimax Vision,Pimax Vision 5K Super Plus,L343,2,999.0,119.88,True,1998.0
240,2023-01-03,Saudi Arabia,jeddah,jd02,21.4858,39.1925,Omar,Earabi,OMAR.EARABI@MAIL.COM,5228072455,Gaming Console,Sony PlayStation,PlayStation 3 Slim,L700,1,199.0,3.98,True,199.0
241,2023-01-03,United Arab Emirates,abu dhabi,ad02,24.4764,54.3705,Husam,Bwalsibae,husam.bwalsibae@mail.com,5085777534,Digital Camera,Fujifilm X Series,Fujifilm X100V,L543,1,1399.0,55.96,False,1399.0
242,2023-01-03,Saudi Arabia,jeddah,jd02,21.4858,39.1925,Abdalhadi,Altibae,abdalhadi.altibae@mail.com,5967294299,Digital Camera,Canon EOS R Series,Canon EOS R5,S691,1,3999.0,279.93,False,3999.0
243,2023-01-03,United Arab Emirates,abu dhabi,ad02,24.4764,54.3705,Muhamad,Marzuq,Muhamad.marzuq@mail.com,5306467905,Smartphone,Oppo Find,Oppo Find X4 Neo,W408,2,549.0,10.98,True,1098.0
244,2023-01-03,France,paris,ps01,48.8566,2.3522,Muhamad,Swyd,MUHAMAD.SWYD@MAIL.COM,5690801890,Smart Speaker,Apple HomePod,Apple HomePod,R361,1,299.0,5.98,False,299.0
245,2023-01-03,Saudi Arabia,jeddah,jd02,21.4858,39.1925,Ibrahim,Eazu,Ibrahim.eazu@mail.com,5514776410,Laptop,ASUS ROG,ASUS ROG Strix G15,J860,2,1099.0,153.86,True,2198.0
